mapset,zipcode,Tn,Tx,U2,ea,Gc,G,K,Rnl,ETo
2024-09-16,85328,18.70,33.67,3.42,1.14,6415.54,6080.59,0.95,-7.00,7.42
2024-09-16,85334,19.21,34.72,3.66,1.18,6314.96,5968.28,0.95,-6.95,7.81
2024-09-16,85344,19.38,36.64,3.83,1.28,6246.35,5842.07,0.94,-6.72,8.26
2024-09-16,85364,18.18,33.08,3.08,1.14,6502.80,5999.64,0.92,-6.69,6.94
2024-09-16,85365,17.62,32.79,3.35,1.18,6467.45,5724.21,0.89,-6.18,6.94
2024-09-16,86403,20.24,39.54,3.81,1.32,6435.77,5989.09,0.93,-6.75,9.06
2024-09-16,86404,20.59,40.20,3.78,1.30,6463.48,5880.38,0.91,-6.63,9.21
2024-09-16,86406,19.40,38.47,3.82,1.36,6358.59,6031.13,0.95,-6.75,8.68
2024-09-16,86426,21.78,42.30,3.65,1.20,6434.26,5958.05,0.93,-7.18,9.74
2024-09-16,86436,20.88,40.85,3.73,1.25,6467.61,6133.88,0.95,-7.18,9.46
2024-09-16,86440,21.60,41.90,3.69,1.22,6459.15,6064.90,0.94,-7.26,9.72
2024-09-16,89010,1.45,20.92,2.90,0.53,6565.64,4767.02,0.73,-4.86,4.26
2024-09-16,89013,6.26,25.44,3.89,0.45,6531.22,5308.57,0.81,-6.39,6.21
2024-09-16,89019,17.50,33.03,4.05,0.64,6594.64,6189.93,0.94,-8.15,8.46
2024-09-16,89020,18.07,33.57,4.53,0.51,6529.81,6042.39,0.93,-8.50,9.34
2024-09-16,89029,19.45,39.96,3.58,0.97,6522.70,6102.52,0.94,-7.65,9.13
2024-09-16,89039,19.28,39.59,3.57,0.89,6499.30,6098.03,0.94,-7.87,9.07
2024-09-16,89046,16.46,36.33,3.52,0.69,6654.64,6309.01,0.95,-8.26,8.39
2024-09-16,89048,18.62,34.65,4.17,0.57,6575.90,6058.53,0.92,-8.34,9.11
2024-09-16,89060,18.57,34.17,4.31,0.54,6561.78,5966.91,0.91,-8.24,9.17
2024-09-16,89061,18.51,34.95,4.06,0.59,6593.91,6192.07,0.94,-8.50,9.03
2024-09-16,89402,0.72,14.53,3.40,0.53,6235.51,4244.61,0.68,-4.13,3.11
2024-09-16,89410,4.50,14.29,3.33,0.59,6252.39,4232.50,0.68,-4.10,3.16
2024-09-16,89422,-1.53,13.61,2.54,0.50,6390.80,4488.73,0.70,-4.31,2.78
2024-09-16,89439,-0.88,16.64,3.26,0.58,6266.84,4226.04,0.67,-4.02,3.19
2024-09-16,89444,1.53,11.41,3.24,0.50,6353.05,4485.48,0.71,-4.36,2.86
2024-09-16,89449,-1.17,9.83,3.56,0.41,6412.28,4093.88,0.64,-3.74,2.72
2024-09-16,89451,-0.20,13.82,3.43,0.50,6267.95,4364.13,0.70,-4.29,3.06
2024-09-16,89460,2.43,12.89,3.43,0.53,6321.78,4429.12,0.70,-4.34,3.09
2024-09-16,89511,-1.05,14.35,3.40,0.51,6312.92,4242.04,0.67,-4.03,3.06
2024-09-16,90001,14.39,23.20,1.90,1.55,6166.59,5319.99,0.86,-4.82,3.34
2024-09-16,90002,14.47,23.17,1.88,1.56,6172.22,5225.54,0.85,-4.68,3.30
2024-09-16,90003,14.41,23.18,1.86,1.55,6168.03,5399.45,0.88,-4.92,3.36
2024-09-16,90004,14.02,23.35,1.98,1.50,6140.90,5329.56,0.87,-4.93,3.41
2024-09-16,90005,14.12,23.36,1.95,1.51,6137.73,5293.55,0.86,-4.87,3.39
2024-09-16,90006,14.14,23.33,1.96,1.51,6132.20,5313.80,0.87,-4.90,3.39
2024-09-16,90007,14.22,23.30,1.94,1.52,6136.50,5317.74,0.87,-4.89,3.37
2024-09-16,90008,14.20,23.23,1.85,1.51,6165.21,5529.86,0.90,-5.14,3.43
2024-09-16,90010,14.07,23.38,1.96,1.50,6140.94,5343.48,0.87,-4.95,3.42
2024-09-16,90011,14.26,23.24,1.94,1.53,6151.06,5224.08,0.85,-4.73,3.33
2024-09-16,90012,13.98,23.21,2.05,1.50,6140.38,5101.65,0.83,-4.62,3.33
2024-09-16,90013,14.09,23.25,2.02,1.52,6141.88,5146.53,0.84,-4.66,3.34
2024-09-16,90014,14.09,23.24,2.00,1.51,6137.89,5213.30,0.85,-4.76,3.35
2024-09-16,90015,14.15,23.27,1.97,1.52,6136.36,5205.81,0.85,-4.74,3.35
2024-09-16,90016,14.25,23.37,1.85,1.52,6167.87,5545.31,0.90,-5.16,3.45
2024-09-16,90017,14.07,23.25,2.00,1.51,6135.45,5212.97,0.85,-4.76,3.35
2024-09-16,90018,14.24,23.35,1.90,1.52,6144.44,5411.06,0.88,-5.00,3.41
2024-09-16,90019,14.21,23.43,1.90,1.51,6156.11,5424.81,0.88,-5.02,3.43
2024-09-16,90020,14.06,23.37,1.97,1.50,6139.55,5329.60,0.87,-4.93,3.41
2024-09-16,90021,14.17,23.24,1.99,1.53,6146.91,5239.21,0.85,-4.76,3.35
2024-09-16,90022,14.22,23.25,2.08,1.54,6152.35,5274.55,0.86,-4.78,3.37
2024-09-16,90023,14.19,23.22,2.03,1.53,6155.64,5128.66,0.83,-4.60,3.32
2024-09-16,90024,13.83,23.23,1.83,1.47,6194.27,5659.59,0.91,-5.35,3.50
2024-09-16,90025,14.03,23.33,1.79,1.48,6182.55,5714.07,0.92,-5.41,3.51
2024-09-16,90026,13.79,23.09,2.04,1.48,6138.43,5158.63,0.84,-4.72,3.34
2024-09-16,90027,13.47,23.00,2.09,1.44,6154.46,5196.74,0.84,-4.80,3.39
2024-09-16,90028,13.78,23.25,2.00,1.47,6156.18,5473.72,0.89,-5.14,3.47
2024-09-16,90029,13.91,23.27,2.02,1.49,6137.46,5289.80,0.86,-4.89,3.40
2024-09-16,90031,13.79,23.07,2.11,1.49,6142.97,5382.32,0.88,-5.00,3.42
2024-09-16,90032,13.75,23.00,2.15,1.49,6142.58,5324.69,0.87,-4.92,3.40
2024-09-16,90033,13.98,23.14,2.06,1.51,6150.61,5088.70,0.83,-4.58,3.31
2024-09-16,90034,14.27,23.44,1.81,1.51,6176.95,5667.01,0.92,-5.32,3.50
2024-09-16,90035,14.17,23.46,1.86,1.50,6181.34,5603.48,0.91,-5.24,3.50
2024-09-16,90036,14.08,23.42,1.92,1.50,6163.83,5571.59,0.90,-5.23,3.49
2024-09-16,90037,14.30,23.27,1.90,1.53,6147.73,5349.58,0.87,-4.90,3.37
2024-09-16,90038,13.94,23.34,1.98,1.49,6151.05,5373.43,0.87,-4.99,3.44
2024-09-16,90039,13.73,23.17,2.10,1.47,6141.00,5200.41,0.85,-4.79,3.39
2024-09-16,90040,14.36,23.27,2.05,1.56,6152.46,5167.87,0.84,-4.61,3.32
2024-09-16,90041,13.43,22.90,2.20,1.45,6141.98,5285.71,0.86,-4.92,3.42
2024-09-16,90042,13.53,22.91,2.18,1.46,6136.98,5386.02,0.88,-5.04,3.44
2024-09-16,90043,14.26,23.18,1.83,1.52,6165.42,5536.10,0.90,-5.14,3.41
2024-09-16,90044,14.39,23.09,1.83,1.54,6173.71,5299.16,0.86,-4.79,3.31
2024-09-16,90045,14.42,23.16,1.72,1.53,6165.00,5545.33,0.90,-5.15,3.39
2024-09-16,90046,13.25,22.78,1.98,1.42,6188.96,5506.99,0.89,-5.20,3.45
2024-09-16,90047,14.36,23.09,1.82,1.54,6172.69,5372.40,0.87,-4.89,3.34
2024-09-16,90048,14.11,23.47,1.90,1.50,6175.43,5616.51,0.91,-5.27,3.51
2024-09-16,90049,12.78,22.38,1.83,1.37,6247.50,5716.03,0.91,-5.48,3.46
2024-09-16,90056,14.22,23.15,1.79,1.51,6172.57,5556.71,0.90,-5.17,3.41
2024-09-16,90057,14.00,23.24,2.00,1.50,6132.31,5238.40,0.85,-4.81,3.37
2024-09-16,90058,14.29,23.24,1.99,1.54,6158.65,5159.68,0.84,-4.62,3.31
2024-09-16,90059,14.53,23.12,1.84,1.56,6176.08,5110.18,0.83,-4.51,3.24
2024-09-16,90061,14.49,23.04,1.81,1.55,6180.65,5090.42,0.82,-4.49,3.23
2024-09-16,90062,14.32,23.30,1.88,1.53,6149.07,5397.26,0.88,-4.97,3.39
2024-09-16,90063,13.97,23.09,2.08,1.51,6154.53,5158.91,0.84,-4.66,3.33
2024-09-16,90064,14.13,23.36,1.80,1.50,6179.80,5680.25,0.92,-5.36,3.50
2024-09-16,90065,13.62,23.02,2.13,1.47,6140.91,5245.20,0.85,-4.85,3.39
2024-09-16,90066,14.38,23.42,1.74,1.52,6161.90,5575.37,0.90,-5.21,3.44
2024-09-16,90067,14.02,23.33,1.84,1.49,6187.62,5558.66,0.90,-5.20,3.47
2024-09-16,90068,13.21,22.79,2.05,1.42,6174.72,5358.60,0.87,-5.03,3.42
2024-09-16,90069,13.64,23.13,1.93,1.45,6188.04,5565.39,0.90,-5.25,3.48
2024-09-16,90071,14.06,23.24,2.01,1.51,6136.92,5230.30,0.85,-4.78,3.36
2024-09-16,90073,13.89,23.25,1.80,1.47,6188.73,5728.24,0.93,-5.44,3.51
2024-09-16,90077,12.86,22.51,1.89,1.37,6241.75,5619.09,0.90,-5.34,3.46
2024-09-16,90089,14.25,23.27,1.93,1.53,6141.34,5220.28,0.85,-4.75,3.33
2024-09-16,90090,14.02,23.26,2.06,1.51,6139.57,5005.73,0.82,-4.49,3.31
2024-09-16,90094,14.44,23.33,1.72,1.53,6157.43,5531.93,0.90,-5.15,3.40
2024-09-16,90095,13.69,23.14,1.82,1.45,6202.01,5729.91,0.92,-5.45,3.52
2024-09-16,90201,14.42,23.24,1.99,1.57,6158.31,5222.65,0.85,-4.67,3.32
2024-09-16,90210,13.20,22.76,1.92,1.41,6213.85,5615.03,0.90,-5.33,3.47
2024-09-16,90211,14.13,23.49,1.88,1.50,6181.78,5651.33,0.91,-5.31,3.52
2024-09-16,90212,14.02,23.38,1.86,1.49,6187.21,5603.21,0.91,-5.26,3.49
2024-09-16,90220,14.62,22.98,1.80,1.57,6178.65,5239.02,0.85,-4.66,3.25
2024-09-16,90221,14.64,23.04,1.84,1.58,6172.49,5240.60,0.85,-4.66,3.26
2024-09-16,90222,14.58,23.09,1.84,1.57,6174.71,5349.38,0.87,-4.81,3.31
2024-09-16,90230,14.30,23.29,1.78,1.52,6170.71,5583.78,0.90,-5.21,3.44
2024-09-16,90232,14.18,23.30,1.81,1.51,6178.82,5636.83,0.91,-5.28,3.47
2024-09-16,90240,14.43,23.20,2.03,1.58,6154.04,5236.96,0.85,-4.68,3.31
2024-09-16,90241,14.48,23.17,2.00,1.58,6157.48,5265.27,0.86,-4.71,3.31
2024-09-16,90242,14.53,23.14,1.96,1.58,6161.86,5295.40,0.86,-4.73,3.31
2024-09-16,90245,14.49,23.02,1.68,1.53,6174.53,5552.95,0.90,-5.13,3.36
2024-09-16,90247,14.65,23.04,1.75,1.56,6187.30,5045.57,0.82,-4.42,3.19
2024-09-16,90248,14.68,23.00,1.75,1.57,6187.52,5153.04,0.83,-4.55,3.22
2024-09-16,90249,14.64,23.07,1.74,1.56,6186.40,5377.89,0.87,-4.85,3.31
2024-09-16,90250,14.58,23.08,1.72,1.55,6181.91,5518.17,0.89,-5.06,3.36
2024-09-16,90254,14.60,22.78,1.63,1.54,6192.51,5636.84,0.91,-5.20,3.35
2024-09-16,90255,14.38,23.21,1.94,1.55,6165.82,5228.48,0.85,-4.69,3.32
2024-09-16,90260,14.64,22.99,1.69,1.55,6189.81,5562.02,0.90,-5.09,3.36
2024-09-16,90262,14.56,23.14,1.89,1.57,6168.87,5357.83,0.87,-4.82,3.33
2024-09-16,90263,13.57,23.15,1.55,1.42,6235.50,6009.33,0.96,-5.83,3.55
2024-09-16,90265,12.00,22.06,1.54,1.29,6295.71,6048.33,0.96,-5.96,3.47
2024-09-16,90266,14.52,22.87,1.65,1.53,6186.31,5613.35,0.91,-5.19,3.36
2024-09-16,90270,14.36,23.26,2.00,1.56,6159.21,5179.32,0.84,-4.63,3.32
2024-09-16,90272,12.63,22.25,1.78,1.35,6266.34,5789.05,0.92,-5.57,3.47
2024-09-16,90274,14.01,21.66,1.58,1.48,6225.12,5720.59,0.92,-5.32,3.27
2024-09-16,90275,14.06,21.56,1.56,1.48,6234.64,5823.02,0.93,-5.43,3.29
2024-09-16,90277,14.67,22.65,1.60,1.54,6194.41,5477.61,0.88,-4.98,3.28
2024-09-16,90278,14.61,22.87,1.66,1.55,6192.46,5615.61,0.91,-5.17,3.36
2024-09-16,90280,14.49,23.18,1.93,1.57,6166.20,5330.47,0.86,-4.80,3.33
2024-09-16,90290,11.96,21.78,1.76,1.29,6308.20,5933.49,0.94,-5.79,3.48
2024-09-16,90291,14.39,23.44,1.71,1.52,6157.53,5544.23,0.90,-5.18,3.42
2024-09-16,90292,14.50,23.37,1.69,1.53,6150.77,5638.59,0.92,-5.29,3.44
2024-09-16,90293,14.45,23.18,1.68,1.52,6155.48,5664.23,0.92,-5.32,3.42
2024-09-16,90301,14.43,23.17,1.76,1.53,6170.69,5546.92,0.90,-5.13,3.40
2024-09-16,90302,14.34,23.19,1.79,1.52,6169.21,5599.66,0.91,-5.21,3.43
2024-09-16,90303,14.47,23.11,1.77,1.54,6176.47,5441.94,0.88,-4.97,3.35
2024-09-16,90304,14.51,23.15,1.74,1.54,6174.25,5522.62,0.89,-5.08,3.38
2024-09-16,90305,14.31,23.07,1.80,1.53,6173.12,5451.86,0.88,-5.01,3.36
2024-09-16,90401,14.23,23.42,1.70,1.50,6177.15,5780.43,0.94,-5.49,3.51
2024-09-16,90402,13.96,23.28,1.72,1.47,6196.46,5771.00,0.93,-5.49,3.51
2024-09-16,90403,14.09,23.35,1.72,1.49,6183.59,5746.44,0.93,-5.46,3.50
2024-09-16,90404,14.13,23.35,1.73,1.49,6175.94,5684.94,0.92,-5.38,3.48
2024-09-16,90405,14.24,23.37,1.72,1.50,6165.82,5616.89,0.91,-5.28,3.45
2024-09-16,90501,14.73,22.79,1.67,1.57,6194.26,5049.17,0.82,-4.41,3.15
2024-09-16,90502,14.77,22.82,1.69,1.57,6192.91,5159.98,0.83,-4.54,3.19
2024-09-16,90503,14.68,22.75,1.64,1.55,6194.88,5352.69,0.86,-4.81,3.25
2024-09-16,90504,14.68,22.91,1.69,1.56,6193.61,5464.76,0.88,-4.95,3.31
2024-09-16,90505,14.68,22.55,1.62,1.55,6197.67,5241.49,0.85,-4.66,3.18
2024-09-16,90506,14.66,23.03,1.72,1.56,6189.35,5576.74,0.90,-5.10,3.37
2024-09-16,90601,13.82,22.80,2.22,1.53,6183.97,4970.13,0.80,-4.35,3.24
2024-09-16,90602,13.92,22.79,2.18,1.54,6184.68,5166.74,0.84,-4.58,3.28
2024-09-16,90603,14.09,22.89,2.17,1.57,6189.15,5416.06,0.88,-4.86,3.35
2024-09-16,90604,14.32,23.05,2.12,1.59,6184.62,5456.70,0.88,-4.90,3.37
2024-09-16,90605,14.12,22.92,2.15,1.56,6184.13,5357.65,0.87,-4.80,3.34
2024-09-16,90606,14.33,23.19,2.13,1.58,6164.84,5169.18,0.84,-4.58,3.31
2024-09-16,90620,14.60,23.01,2.01,1.62,6188.48,5277.81,0.85,-4.62,3.26
2024-09-16,90621,14.51,23.06,2.07,1.61,6191.69,5303.01,0.86,-4.66,3.29
2024-09-16,90623,14.64,23.05,1.99,1.62,6187.64,5381.71,0.87,-4.76,3.30
2024-09-16,90630,14.68,22.95,1.95,1.62,6180.93,5377.59,0.87,-4.75,3.27
2024-09-16,90631,13.80,22.62,2.22,1.54,6204.89,5262.77,0.85,-4.67,3.28
2024-09-16,90638,14.39,23.02,2.09,1.60,6190.75,5396.28,0.87,-4.80,3.33
2024-09-16,90640,14.18,23.17,2.13,1.55,6156.68,5124.84,0.83,-4.57,3.31
2024-09-16,90650,14.53,23.12,2.01,1.60,6175.71,5359.08,0.87,-4.78,3.32
2024-09-16,90660,14.33,23.23,2.11,1.57,6158.35,5191.87,0.84,-4.62,3.32
2024-09-16,90670,14.45,23.15,2.07,1.59,6172.88,5247.32,0.85,-4.65,3.31
2024-09-16,90680,14.63,22.90,1.98,1.63,6187.92,5398.59,0.87,-4.76,3.27
2024-09-16,90701,14.63,23.06,1.96,1.61,6183.28,5367.11,0.87,-4.76,3.30
2024-09-16,90703,14.63,23.06,1.98,1.61,6185.51,5385.30,0.87,-4.78,3.31
2024-09-16,90704,14.44,19.03,1.35,1.45,6399.88,5741.49,0.90,-5.11,3.07
2024-09-16,90706,14.60,23.07,1.93,1.59,6171.44,5419.99,0.88,-4.86,3.33
2024-09-16,90710,14.78,22.63,1.65,1.57,6196.88,5545.68,0.89,-5.02,3.29
2024-09-16,90712,14.69,22.96,1.86,1.60,6181.04,5473.67,0.89,-4.91,3.32
2024-09-16,90713,14.69,22.99,1.90,1.61,6182.27,5425.59,0.88,-4.84,3.30
2024-09-16,90715,14.69,23.00,1.93,1.61,6183.56,5387.00,0.87,-4.78,3.29
2024-09-16,90716,14.70,22.98,1.93,1.62,6182.28,5310.70,0.86,-4.68,3.26
2024-09-16,90717,14.73,22.53,1.63,1.56,6199.15,5585.59,0.90,-5.08,3.30
2024-09-16,90720,14.75,22.87,1.90,1.62,6181.68,5418.40,0.88,-4.80,3.27
2024-09-16,90723,14.60,23.09,1.90,1.59,6167.32,5259.83,0.85,-4.68,3.28
2024-09-16,90731,14.88,22.40,1.62,1.58,6209.23,5753.61,0.93,-5.25,3.33
2024-09-16,90732,14.63,22.15,1.60,1.55,6218.68,5822.91,0.94,-5.37,3.34
2024-09-16,90740,14.80,22.76,1.85,1.63,6193.27,5470.94,0.88,-4.85,3.27
2024-09-16,90742,14.86,22.63,1.82,1.63,6211.49,5413.70,0.87,-4.74,3.22
2024-09-16,90744,14.87,22.65,1.67,1.59,6198.13,5625.92,0.91,-5.10,3.32
2024-09-16,90745,14.80,22.81,1.71,1.58,6191.77,5403.97,0.87,-4.84,3.27
2024-09-16,90746,14.71,22.93,1.76,1.58,6185.55,5142.79,0.83,-4.52,3.20
2024-09-16,90755,14.74,22.75,1.79,1.60,6196.09,5546.59,0.90,-4.98,3.31
2024-09-16,90802,14.91,22.63,1.69,1.60,6198.71,5654.34,0.91,-5.12,3.32
2024-09-16,90803,14.84,22.72,1.80,1.62,6197.05,5532.64,0.89,-4.93,3.28
2024-09-16,90804,14.79,22.71,1.79,1.61,6198.95,5585.94,0.90,-5.02,3.31
2024-09-16,90805,14.68,23.00,1.85,1.59,6174.46,5337.55,0.86,-4.76,3.28
2024-09-16,90806,14.80,22.81,1.77,1.60,6193.17,5543.48,0.90,-4.98,3.31
2024-09-16,90807,14.70,22.84,1.81,1.59,6188.26,5500.89,0.89,-4.94,3.31
2024-09-16,90808,14.74,22.93,1.87,1.61,6185.97,5460.05,0.88,-4.87,3.30
2024-09-16,90810,14.80,22.84,1.75,1.59,6189.27,5447.91,0.88,-4.88,3.29
2024-09-16,90813,14.84,22.69,1.74,1.60,6198.03,5625.78,0.91,-5.08,3.32
2024-09-16,90814,14.80,22.72,1.80,1.61,6198.48,5568.78,0.90,-4.99,3.30
2024-09-16,90815,14.78,22.82,1.84,1.61,6192.57,5467.01,0.88,-4.86,3.28
2024-09-16,90822,14.77,22.73,1.83,1.61,6196.03,5422.23,0.88,-4.80,3.25
2024-09-16,91001,12.20,21.78,2.41,1.33,6202.04,5089.32,0.82,-4.70,3.33
2024-09-16,91006,13.69,23.02,2.42,1.50,6143.94,5065.95,0.82,-4.56,3.38
2024-09-16,91007,13.79,23.12,2.38,1.50,6120.36,5201.73,0.85,-4.76,3.42
2024-09-16,91008,13.22,22.56,2.53,1.45,6180.74,4881.07,0.79,-4.32,3.31
2024-09-16,91010,13.59,22.90,2.52,1.49,6164.90,4879.72,0.79,-4.29,3.33
2024-09-16,91011,11.14,20.89,2.40,1.24,6256.04,4867.04,0.78,-4.42,3.22
2024-09-16,91016,13.34,22.69,2.49,1.46,6169.97,4780.80,0.78,-4.19,3.29
2024-09-16,91020,12.24,22.00,2.32,1.33,6215.74,5001.13,0.80,-4.59,3.34
2024-09-16,91024,13.02,22.44,2.46,1.42,6188.74,4923.91,0.80,-4.40,3.32
2024-09-16,91030,13.45,22.79,2.22,1.46,6133.04,5367.38,0.88,-5.02,3.42
2024-09-16,91040,12.03,22.17,2.27,1.29,6265.49,4913.24,0.78,-4.46,3.36
2024-09-16,91042,8.99,19.09,2.56,1.05,6489.09,4189.32,0.65,-3.42,3.01
2024-09-16,91101,13.17,22.61,2.31,1.43,6139.30,5395.54,0.88,-5.08,3.44
2024-09-16,91103,12.87,22.41,2.32,1.40,6161.70,5323.26,0.86,-5.00,3.43
2024-09-16,91104,12.96,22.45,2.37,1.41,6158.97,5402.53,0.88,-5.09,3.46
2024-09-16,91105,13.25,22.69,2.26,1.44,6138.75,5407.94,0.88,-5.10,3.44
2024-09-16,91106,13.31,22.72,2.31,1.45,6133.34,5473.40,0.89,-5.18,3.47
2024-09-16,91107,13.04,22.47,2.39,1.42,6161.33,5359.34,0.87,-5.01,3.44
2024-09-16,91108,13.59,22.94,2.29,1.48,6121.42,5522.77,0.90,-5.22,3.49
2024-09-16,91201,13.43,23.13,2.15,1.44,6164.16,5303.06,0.86,-4.95,3.47
2024-09-16,91202,13.28,22.95,2.18,1.42,6163.61,5324.93,0.86,-4.99,3.46
2024-09-16,91203,13.54,23.15,2.15,1.45,6152.23,5269.07,0.86,-4.90,3.45
2024-09-16,91204,13.65,23.18,2.13,1.46,6144.74,5238.27,0.85,-4.85,3.42
2024-09-16,91205,13.58,23.09,2.15,1.46,6144.66,5214.92,0.85,-4.82,3.41
2024-09-16,91206,12.81,22.38,2.25,1.39,6166.88,5272.01,0.85,-4.94,3.40
2024-09-16,91207,12.32,22.02,2.24,1.34,6193.80,5269.53,0.85,-4.96,3.38
2024-09-16,91208,12.31,22.02,2.28,1.34,6198.09,5061.99,0.82,-4.68,3.33
2024-09-16,91210,13.58,23.13,2.15,1.46,6146.92,5243.72,0.85,-4.86,3.43
2024-09-16,91214,10.93,20.80,2.37,1.21,6269.08,4911.33,0.78,-4.50,3.24
2024-09-16,91301,11.98,22.22,1.65,1.29,6311.51,5931.86,0.94,-5.80,3.50
2024-09-16,91302,11.94,22.05,1.73,1.29,6317.63,5940.39,0.94,-5.80,3.51
2024-09-16,91303,12.52,22.94,1.86,1.34,6367.89,6030.34,0.95,-5.81,3.69
2024-09-16,91304,11.96,22.60,1.89,1.29,6400.06,5751.83,0.90,-5.46,3.59
2024-09-16,91306,12.58,22.99,1.90,1.34,6380.03,5998.31,0.94,-5.75,3.70
2024-09-16,91307,11.81,22.36,1.83,1.28,6385.41,5776.57,0.90,-5.52,3.55
2024-09-16,91311,10.90,21.80,2.04,1.20,6497.38,5195.77,0.80,-4.70,3.43
2024-09-16,91316,12.56,22.60,1.90,1.34,6311.58,5896.79,0.93,-5.68,3.60
2024-09-16,91320,11.63,22.61,1.57,1.27,6323.79,5764.55,0.91,-5.59,3.46
2024-09-16,91321,10.65,21.55,2.30,1.17,6684.23,5070.06,0.76,-4.38,3.52
2024-09-16,91324,12.47,22.98,1.97,1.33,6394.13,5772.98,0.90,-5.45,3.66
2024-09-16,91325,12.54,22.97,2.00,1.34,6368.91,5824.89,0.91,-5.54,3.68
